dataset,domain,fold_id,cell_id,protocol_id,split,split_seed,evaluation_partition,lpo_held_protocols,is_held_protocol,early_ratio,future_mask_definition,source_file,source_sha256,preprocessing_version,preprocessing_sha256
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_022,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_023,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_024,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_025,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_026,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_027,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_028,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_029,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_030,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_031,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_032,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_033,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_034,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_035,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_036,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_037,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_038,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_039,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_040,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_041,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_042,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_043,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_044,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_045,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_046,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_047,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_048,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,RWTH_049,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,SNL_18650_LFP_25C_0-100_0.5-3C_a,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,SNL_18650_LFP_25C_0-100_0.5-3C_b,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,SNL_18650_LFP_25C_0-100_0.5-3C_c,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,SNL_18650_LFP_25C_0-100_0.5-3C_d,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,SNL_18650_LFP_35C_0-100_0.5-1C_b,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,SNL_18650_LFP_35C_0-100_0.5-1C_c,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
BatteryLife,Li-ion,Liion_split_seed2024,SNL_18650_LFP_35C_0-100_0.5-1C_d,evaluation_fold:Liion_split_seed2024,train,2024,train,2;5;6;11;17;20;21;23;24;27;34;41;44;45;47;49;54;58;82;91;100;101;114;115;118;123;138;146;149;150;158;166;167;176;177;179;185;187;192;196;203;204;207;224;227;229;233;236;237;243;245;246;252;256;259;263;269;276;278;279;281;286;290;294;295;301;316;321;323;325;329;334;338;341;346;351;358;368;376;410;412;413;425;430;435;439;443;445;447;453;454;459;467;484,false,0.30,official BatteryLife evaluation mask for the named split JSON,BatteryMFormer_Reproduce/code/data_provider/split_json/pure_ood/Liion_split_seed2024.json,cafd92498f2126e0b12bb61817b23daa3c5beb94b86ab873429983ab13cdf491,BatteryMFormer_Reproduce official split JSON,not_recorded_in_frozen_summary
