dataset,cell_id,protocol_id,split,split_seed,evaluation_partition,lpo_held_protocols,is_held_protocol,early_ratio,future_mask_definition,source_file,source_sha256,preprocessing_version,preprocessing_sha256
isu_ilcc_lpo,ISU-ILCC_G30C3,G30,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G30C4,G30,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G33C1,G33,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G33C2,G33,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G33C3,G33,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G33C4,G33,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G35C1,G35,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G35C2,G35,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G35C3,G35,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G35C4,G35,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G36C1,G36,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G36C2,G36,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G36C3,G36,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G36C4,G36,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G38C1,G38,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G38C2,G38,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G38C3,G38,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G38C4,G38,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G4C1,G4,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G4C2,G4,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G4C3,G4,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G4C4,G4,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G40C1,G40,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G40C2,G40,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G40C3,G40,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G40C4,G40,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G41C1,G41,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G41C2,G41,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G41C3,G41,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G41C4,G41,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G44C1,G44,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G44C2,G44,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G44C3,G44,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G44C4,G44,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G45C1,G45,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G45C2,G45,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G45C3,G45,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G45C4,G45,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G46C1,G46,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G46C2,G46,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G46C3,G46,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G46C4,G46,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G47C1,G47,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G47C2,G47,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G47C3,G47,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G47C4,G47,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G48C1,G48,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G48C2,G48,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G48C3,G48,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
isu_ilcc_lpo,ISU-ILCC_G48C4,G48,train,2026,train,G10;G13;G14;G37;G39;G42;G43;G49;G50;G56;G57;G60,false,0.30,"frozen prediction rows with is_future=true; observed count is ceil(0.30 * cell trajectory length), lower-bounded by 5 and capped at cell length",data/ISU_ILCC/isu_ilcc_lpo_records.pkl,cedeb1bff5144d54fd967d905a8f4771c08a927082a2308696300ef6c8e6c0d9,scripts/DATASETS/_isu_make_lpo_split.py,96d93d3d743596c8bf902ff89e4f0527f967ac9574d49f2fbb3815fb4eee991e
